clocks, time, loop_order
2451609, 0.000613, 6
2410837, 0.000603, 1
2243597, 0.000561, 2
2465160, 0.000616, 3
2418188, 0.000605, 4
2269307, 0.000567, 5
2458268, 0.000615, 6
2411363, 0.000603, 1
2243991, 0.000561, 2
2466834, 0.000617, 3
2416825, 0.000604, 4
2268431, 0.000567, 5
2451637, 0.000613, 6
2411019, 0.000603, 1
2243267, 0.000561, 2
2449268, 0.000612, 3
2449200, 0.000612, 4
2268951, 0.000567, 5
2451610, 0.000613, 6
2420453, 0.000605, 1
2243114, 0.000561, 2
2449262, 0.000612, 3
2416883, 0.000604, 4
2288265, 0.000572, 5
2453336, 0.000613, 6
2410957, 0.000603, 1
2244068, 0.000561, 2
2457077, 0.000614, 3
2417548, 0.000604, 4
2286772, 0.000572, 5
2459397, 0.000615, 6
2411129, 0.000603, 1
2243504, 0.000561, 2
2449428, 0.000612, 3
2445129, 0.000611, 4
2267966, 0.000567, 5
2472692, 0.000618, 6
2411437, 0.000603, 1
2243572, 0.000561, 2
2449194, 0.000612, 3
2445434, 0.000611, 4
2303071, 0.000576, 5
2451302, 0.000613, 6
2427653, 0.000607, 1
2243339, 0.000561, 2
2449147, 0.000612, 3
2416939, 0.000604, 4
2269255, 0.000567, 5
2452904, 0.000613, 6
2410711, 0.000603, 1
2259234, 0.000565, 2
2449123, 0.000612, 3
2416871, 0.000604, 4
2267668, 0.000567, 5
2452969, 0.000613, 6
2410892, 0.000603, 1
2260055, 0.000565, 2
2449372, 0.000612, 3
2416926, 0.000604, 4
2268671, 0.000567, 5
2453163, 0.000613, 6
2411009, 0.000603, 1
2244326, 0.000561, 2
2465148, 0.000616, 3
2417037, 0.000604, 4
2268265, 0.000567, 5
2451452, 0.000613, 6
2410843, 0.000603, 1
2243089, 0.000561, 2
2456502, 0.000614, 3
2437806, 0.000609, 4
2269277, 0.000567, 5
2451465, 0.000613, 6
2411018, 0.000603, 1
2243960, 0.000561, 2
2449224, 0.000612, 3
2462277, 0.000616, 4
2268892, 0.000567, 5
2451631, 0.000613, 6
2410859, 0.000603, 1
2243154, 0.000561, 2
2449228, 0.000612, 3
2417141, 0.000604, 4
2284369, 0.000571, 5
2453187, 0.000613, 6
2410695, 0.000603, 1
2243394, 0.000561, 2
2449133, 0.000612, 3
2445070, 0.000611, 4
2308006, 0.000577, 5
2467910, 0.000617, 6
2418354, 0.000605, 1
2251853, 0.000563, 2
2455175, 0.000614, 3
2417071, 0.000604, 4
2268431, 0.000567, 5
2451329, 0.000613, 6
2443262, 0.000611, 1
2243624, 0.000561, 2
2449403, 0.000612, 3
2418640, 0.000605, 4
2268960, 0.000567, 5
2451455, 0.000613, 6
2427655, 0.000607, 1
2242979, 0.000561, 2
2449144, 0.000612, 3
2506031, 0.000627, 4
2335798, 0.000584, 5
2451763, 0.000613, 6
2410791, 0.000603, 1
2258690, 0.000565, 2
2449228, 0.000612, 3
2417280, 0.000604, 4
2268791, 0.000567, 5
2452781, 0.000613, 6
2417326, 0.000604, 1
2243255, 0.000561, 2
2469775, 0.000617, 3
2417443, 0.000604, 4
2269197, 0.000567, 5
2451492, 0.000613, 6
2411018, 0.000603, 1
2243394, 0.000561, 2
2474286, 0.000619, 3
2417797, 0.000604, 4
2267905, 0.000567, 5
2458249, 0.000615, 6
2411347, 0.000603, 1
2252905, 0.000563, 2
2449228, 0.000612, 3
2444194, 0.000611, 4
2269369, 0.000567, 5
2451501, 0.000613, 6
2410831, 0.000603, 1
2243206, 0.000561, 2
2449237, 0.000612, 3
2445061, 0.000611, 4
2286606, 0.000572, 5
2451803, 0.000613, 6
2411018, 0.000603, 1
2243452, 0.000561, 2
2449129, 0.000612, 3
2445178, 0.000611, 4
2308000, 0.000577, 5
2468723, 0.000617, 6
2411394, 0.000603, 1
2243877, 0.000561, 2
2449172, 0.000612, 3
2445187, 0.000611, 4
2308166, 0.000577, 5
2468021, 0.000617, 6
2411314, 0.000603, 1
2243855, 0.000561, 2
2457243, 0.000614, 3
2416151, 0.000604, 4
2268471, 0.000567, 5
2453264, 0.000613, 6
2431671, 0.000608, 1
2244372, 0.000561, 2
2449184, 0.000612, 3
2416843, 0.000604, 4
2267693, 0.000567, 5
2452800, 0.000613, 6
2410904, 0.000603, 1
2260539, 0.000565, 2
2449262, 0.000612, 3
2417130, 0.000604, 4
2268449, 0.000567, 5
2451431, 0.000613, 6
2410957, 0.000603, 1
2243874, 0.000561, 2
2464978, 0.000616, 3
2417354, 0.000604, 4
